"word","nearest_phon_rank","nearest_phon","stage"
"loop",2,"loupe","Late"
"wring",1,"wring","Late"
"zip",1,"zip","Late"
"fear",1,"fear","Late"
"sale",2,"sail","Late"
"hit",1,"hit","Late"
"fiche",1,"fiche","Late"
"mate",1,"mate","Late"
"big",1,"big","Late"
"spa",1,"spa","Late"
"glue",1,"glue","Late"
"shell",1,"shell","Late"
"zen",1,"zen","Late"
"mouse",1,"mouse","Late"
"fire",1,"fire","Late"
"mole",1,"mole","Late"
"cave",1,"cave","Late"
"chuck",1,"chuck","Late"
"threw",2,"through","Late"
"peach",1,"peach","Late"
"hooch",1,"hooch","Late"
"bean",1,"bean","Late"
"gag",1,"gag","Late"
"both",1,"both","Late"
"rouge",1,"rouge","Late"
"more",1,"more","Late"
"soot",1,"soot","Late"
"mail",2,"male","Late"
"pan",1,"pan","Late"
"pave",1,"pave","Late"
"terse",1,"terse","Late"
"gird",1,"gird","Late"
"fog",1,"fog","Late"
"cope",1,"cope","Late"
"judge",1,"judge","Late"
"him",2,"hymn","Late"
"and",1,"and","Late"
"tame",1,"tame","Late"
"tool",1,"tool","Late"
"whose",1,"whose","Late"
"coin",1,"coin","Late"
"chief",1,"chief","Late"
"flew",2,"flu","Late"
"case",1,"case","Late"
"chalk",1,"chalk","Late"
"deaf",1,"deaf","Late"
"lass",1,"lass","Late"
"serge",2,"surge","Late"
"wash",1,"wash","Late"
"has",1,"has","Late"
"tsar",2,"czar","Late"
"bade",1,"bade","Late"
"make",1,"make","Late"
"sick",1,"sick","Late"
"mom",1,"mom","Late"
"lode",2,"load","Late"
"cab",1,"cab","Late"
"top",1,"top","Late"
"should",1,"should","Late"
"shoot",2,"chute","Late"
"yak",1,"yak","Late"
"yacht",1,"yacht","Late"
"laze",1,"laze","Late"
"bout",1,"bout","Late"
"shave",1,"shave","Late"
"buff",1,"buff","Late"
"dot",1,"dot","Late"
"reek",2,"wreak","Late"
"yon",1,"yon","Late"
"jam",1,"jam","Late"
"wet",1,"wet","Late"
"reel",2,"real","Late"
"hub",1,"hub","Late"
"salve",1,"salve","Late"
"drew",1,"drew","Late"
"june",1,"june","Late"
"dear",2,"deer","Late"
"much",1,"much","Late"
"hush",1,"hush","Late"
"ring",2,"wring","Late"
"serve",1,"serve","Late"
"coal",1,"coal","Late"
"knight",2,"night","Late"
"hill",1,"hill","Late"
"ham",1,"ham","Late"
"bit",1,"bit","Late"
"gun",1,"gun","Late"
"notch",1,"notch","Late"
"type",1,"type","Late"
"beer",1,"beer","Late"
"whirl",2,"whorl","Late"
"oust",1,"oust","Late"
"lope",1,"lope","Late"
"guess",1,"guess","Late"
"suit",1,"suit","Late"
"sop",1,"sop","Late"
"tub",1,"tub","Late"
"moth",1,"moth","Late"
"sought",1,"sought","Late"
"true",1,"true","Late"
"jock",1,"jock","Late"
"lamb",1,"lamb","Late"
"gig",1,"gig","Late"
"rim",1,"rim","Late"
"thud",1,"thud","Late"
"verse",1,"verse","Late"
"toil",1,"toil","Late"
"thought",1,"thought","Late"
"said",1,"said","Late"
"his",1,"his","Late"
"dirge",1,"dirge","Late"
"bug",1,"bug","Late"
"ounce",1,"ounce","Late"
"vine",1,"vine","Late"
"debt",1,"debt","Late"
"wade",1,"wade","Late"
"fete",2,"fate","Late"
"them",1,"them","Late"
"rev",1,"rev","Late"
"elm",1,"elm","Late"
"ban",1,"ban","Late"
"pig",1,"pig","Late"
"souse",1,"souse","Late"
"whom",1,"whom","Late"
"play",1,"play","Late"
"rage",1,"rage","Late"
"miss",1,"miss","Late"
"nape",1,"nape","Late"
"moan",1,"moan","Late"
"mum",1,"mum","Late"
"newt",1,"newt","Late"
"rare",1,"rare","Late"
"cheat",1,"cheat","Late"
"booze",1,"booze","Late"
"weep",1,"weep","Late"
"dike",2,"dyke","Late"
"pew",1,"pew","Late"
"thru",3,"through","Late"
"teak",1,"teak","Late"
"what",1,"what","Late"
"shawl",1,"shawl","Late"
"get",1,"get","Late"
"rove",1,"rove","Late"
"cud",1,"cud","Late"
"heck",1,"heck","Late"
"niche",1,"niche","Late"
"peer",2,"pier","Late"
"pool",1,"pool","Late"
"hale",2,"hail","Late"
"war",1,"war","Late"
"mike",1,"mike","Late"
"coop",2,"coupe","Late"
"lag",1,"lag","Late"
"pat",1,"pat","Late"
"tongue",1,"tongue","Late"
"shone",2,"shown","Late"
"rod",1,"rod","Late"
"sad",1,"sad","Late"
"lake",1,"lake","Late"
"weak",2,"week","Late"
"hatch",1,"hatch","Late"
"jig",1,"jig","Late"
"chime",1,"chime","Late"
"ridge",1,"ridge","Late"
"gab",1,"gab","Late"
"wrought",1,"wrought","Late"
"piece",2,"peace","Late"
"sheep",1,"sheep","Late"
"moss",1,"moss","Late"
"room",2,"rheum","Late"
"pal",1,"pal","Late"
"pall",1,"pall","Late"
"seed",1,"seed","Late"
"worse",2,"worst","Late"
"cowl",1,"cowl","Late"
"gong",1,"gong","Late"
"pour",1,"pour","Late"
"tap",1,"tap","Late"
"sewn",1,"sewn","Late"
"nine",1,"nine","Late"
"nice",1,"nice","Late"
"shout",1,"shout","Late"
"taut",2,"taught","Late"
"pose",1,"pose","Late"
"dry",1,"dry","Late"
"foil",1,"foil","Late"
"lash",1,"lash","Late"
"wail",1,"wail","Late"
"end",1,"end","Late"
"goat",1,"goat","Late"
"fin",1,"fin","Late"
"pull",1,"pull","Late"
"sag",1,"sag","Late"
"sine",2,"sign","Late"
"couch",1,"couch","Late"
"whig",2,"wig","Late"
"bash",1,"bash","Late"
"char",1,"char","Late"
"meek",1,"meek","Late"
"wine",2,"whine","Late"
"chill",1,"chill","Late"
"web",1,"web","Late"
"leave",1,"leave","Late"
"orb",1,"orb","Late"
"let",1,"let","Late"
"faze",2,"phase","Late"
"sat",1,"sat","Late"
"whip",1,"whip","Late"
"vein",2,"vain","Late"
"cake",1,"cake","Late"
"fine",1,"fine","Late"
"geese",1,"geese","Late"
"those",1,"those","Late"
"gibe",1,"gibe","Late"
"huff",1,"huff","Late"
"beep",1,"beep","Late"
"meal",1,"meal","Late"
"wheel",1,"wheel","Late"
"pile",1,"pile","Late"
"gaze",1,"gaze","Late"
"noon",1,"noon","Late"
"hurt",1,"hurt","Late"
"luck",1,"luck","Late"
"nod",1,"nod","Late"
"yearn",1,"yearn","Late"
"can",1,"can","Late"
"wish",1,"wish","Late"
"tech",1,"tech","Late"
"nor",1,"nor","Late"
"hug",1,"hug","Late"
"muss",1,"muss","Late"
"weave",1,"weave","Late"
"bun",1,"bun","Late"
"glee",1,"glee","Late"
"rose",1,"rose","Late"
"reach",1,"reach","Late"
"root",1,"root","Late"
"mode",1,"mode","Late"
"mud",1,"mud","Late"
"jail",1,"jail","Late"
"tail",2,"tale","Late"
"bed",1,"bed","Late"
"dog",1,"dog","Late"
"fry",1,"fry","Late"
"sang",1,"sang","Late"
"verge",1,"verge","Late"
"cone",1,"cone","Late"
"sauce",1,"sauce","Late"
"ware",3,"where","Late"
"lice",1,"lice","Late"
"damn",1,"damn","Late"
"rail",1,"rail","Late"
"gum",1,"gum","Late"
"bitch",1,"bitch","Late"
"rode",2,"road","Late"
"bop",1,"bop","Late"
"chase",1,"chase","Late"
"fill",1,"fill","Late"
"hall",2,"haul","Late"
"chum",1,"chum","Late"
"check",1,"check","Late"
"mess",1,"mess","Late"
"safe",1,"safe","Late"
"wrong",1,"wrong","Late"
"pearl",1,"pearl","Late"
"beef",1,"beef","Late"
"for",2,"four","Late"
"guile",1,"guile","Late"
"nude",1,"nude","Late"
"den",1,"den","Late"
"mid",1,"mid","Late"
"base",1,"base","Late"
"din",1,"din","Late"
"sub",1,"sub","Late"
"hat",1,"hat","Late"
"hen",1,"hen","Late"
"done",2,"dun","Late"
"lit",1,"lit","Late"
"flung",1,"flung","Late"
"film",1,"film","Late"
"sleight",1,"sleight","Late"
"tweed",1,"tweed","Late"
"sharp",1,"sharp","Late"
"taunt",1,"taunt","Late"
"cork",1,"cork","Late"
"held",1,"held","Late"
"spot",1,"spot","Late"
"pram",1,"pram","Late"
"drip",1,"drip","Late"
"scuff",1,"scuff","Late"
"sense",1,"sense","Late"
"tart",1,"tart","Late"
"kind",1,"kind","Late"
"skiff",1,"skiff","Late"
"spray",1,"spray","Late"
"dust",1,"dust","Late"
"quote",1,"quote","Late"
"gloom",1,"gloom","Late"
"yarn",1,"yarn","Late"
"thrown",1,"thrown","Late"
"star",1,"star","Late"
"sold",1,"sold","Late"
"pluck",1,"pluck","Late"
"lord",1,"lord","Late"
"wink",1,"wink","Late"
"swine",1,"swine","Late"
"joint",1,"joint","Late"
"sweet",1,"sweet","Late"
"clash",1,"clash","Late"
"dense",1,"dense","Late"
"melt",1,"melt","Late"
"once",1,"once","Late"
"pant",1,"pant","Late"
"dance",1,"dance","Late"
"crab",1,"crab","Late"
"harm",1,"harm","Late"
"crass",1,"crass","Late"
"bond",1,"bond","Late"
"welch",1,"welch","Late"
"crone",1,"crone","Late"
"munch",1,"munch","Late"
"stood",1,"stood","Late"
"prod",1,"prod","Late"
"horn",1,"horn","Late"
"drag",1,"drag","Late"
"trace",1,"trace","Late"
"loft",1,"loft","Late"
"black",1,"black","Late"
"cream",1,"cream","Late"
"cord",1,"cord","Late"
"fret",1,"fret","Late"
"must",1,"must","Late"
"smug",1,"smug","Late"
"brash",1,"brash","Late"
"fist",1,"fist","Late"
"torn",1,"torn","Late"
"hulk",1,"hulk","Late"
"gift",1,"gift","Late"
"troupe",1,"troupe","Late"
"trail",1,"trail","Late"
"bleak",1,"bleak","Late"
"torque",1,"torque","Late"
"warp",1,"warp","Late"
"band",1,"band","Late"
"dint",1,"dint","Late"
"slug",1,"slug","Late"
"twitch",1,"twitch","Late"
"graze",1,"graze","Late"
"stuff",1,"stuff","Late"
"brake",1,"brake","Late"
"mark",1,"mark","Late"
"farce",1,"farce","Late"
"crop",1,"crop","Late"
"plate",1,"plate","Late"
"host",1,"host","Late"
"want",1,"want","Late"
"breach",1,"breach","Late"
"shank",1,"shank","Late"
"cloak",1,"cloak","Late"
"spade",1,"spade","Late"
"proud",1,"proud","Late"
"crook",1,"crook","Late"
"bank",1,"bank","Late"
"cruise",1,"cruise","Late"
"lent",1,"lent","Late"
"stitch",1,"stitch","Late"
"fright",1,"fright","Late"
"mule",1,"mule","Late"
"pump",1,"pump","Late"
"belch",1,"belch","Late"
"feint",1,"feint","Late"
"swim",1,"swim","Late"
"steep",1,"steep","Late"
"frown",1,"frown","Late"
"grub",1,"grub","Late"
"sort",1,"sort","Late"
"treat",2,"tread","Late"
"crash",1,"crash","Late"
"roast",1,"roast","Late"
"sneer",1,"sneer","Late"
"prep",1,"prep","Late"
"shrine",1,"shrine","Late"
"swan",1,"swan","Late"
"sphere",1,"sphere","Late"
"skate",1,"skate","Late"
"fort",1,"fort","Late"
"change",1,"change","Late"
"thrice",1,"thrice","Late"
"sank",1,"sank","Late"
"fresh",1,"fresh","Late"
"shift",1,"shift","Late"
"romp",1,"romp","Late"
"dusk",1,"dusk","Late"
"snail",1,"snail","Late"
"tint",1,"tint","Late"
"runt",1,"runt","Late"
"lost",1,"lost","Late"
"skin",1,"skin","Late"
"grease",1,"grease","Late"
"mask",1,"mask","Late"
"hind",1,"hind","Late"
"queen",1,"queen","Late"
"blood",1,"blood","Late"
"salt",1,"salt","Late"
"fleck",1,"fleck","Late"
"brook",1,"brook","Late"
"thread",1,"thread","Late"
"thump",1,"thump","Late"
"snug",1,"snug","Late"
"gilt",1,"gilt","Late"
"shield",1,"shield","Late"
"mix",1,"mix","Late"
"sniff",1,"sniff","Late"
"fold",1,"fold","Late"
"prowl",1,"prowl","Late"
"slum",1,"slum","Late"
"skirt",1,"skirt","Late"
"glide",1,"glide","Late"
"straw",1,"straw","Late"
"float",1,"float","Late"
"glean",2,"glen","Late"
"bloc",1,"bloc","Late"
"roost",1,"roost","Late"
"nymph",1,"nymph","Late"
"lilt",1,"lilt","Late"
"paste",1,"paste","Late"
"gripe",1,"gripe","Late"
"help",1,"help","Late"
"craze",1,"craze","Late"
"steal",1,"steal","Late"
"wand",1,"wand","Late"
"snare",1,"snare","Late"
"veldt",1,"veldt","Late"
"grave",1,"grave","Late"
"range",1,"range","Late"
"prick",1,"prick","Late"
"broil",1,"broil","Late"
"launch",1,"launch","Late"
"shelf",1,"shelf","Late"
"frieze",1,"frieze","Late"
"depth",1,"depth","Late"
"cling",1,"cling","Late"
"pinch",1,"pinch","Late"
"score",1,"score","Late"
"ward",1,"ward","Late"
"probe",1,"probe","Late"
"bind",1,"bind","Late"
"saint",1,"saint","Late"
"growth",1,"growth","Late"
"praise",1,"praise","Late"
"test",1,"test","Late"
"creed",1,"creed","Late"
"grab",1,"grab","Late"
"burst",1,"burst","Late"
"count",1,"count","Late"
"clout",1,"clout","Late"
"bran",1,"bran","Late"
"small",1,"small","Late"
"bread",1,"bread","Late"
"flirt",1,"flirt","Late"
"plane",1,"plane","Late"
"hark",1,"hark","Late"
"choir",1,"choir","Late"
"grime",1,"grime","Late"
"manse",1,"manse","Late"
"tusk",1,"tusk","Late"
"waist",1,"waist","Late"
"dorm",1,"dorm","Late"
"short",1,"short","Late"
"cyst",1,"cyst","Late"
"foist",1,"foist","Late"
"pride",1,"pride","Late"
"lisle",1,"lisle","Late"
"sling",1,"sling","Late"
"colt",1,"colt","Late"
"glass",1,"glass","Late"
"drought",1,"drought","Late"
"bulge",1,"bulge","Late"
"clung",1,"clung","Late"
"snake",1,"snake","Late"
"horse",1,"horse","Late"
"grief",1,"grief","Late"
"sulk",1,"sulk","Late"
"bold",1,"bold","Late"
"swoop",1,"swoop","Late"
"glen",1,"glen","Late"
"shard",1,"shard","Late"
"disk",1,"disk","Late"
"clip",1,"clip","Late"
"corn",1,"corn","Late"
"bring",1,"bring","Late"
"glib",1,"glib","Late"
"spurt",1,"spurt","Late"
"grail",1,"grail","Late"
"spire",1,"spire","Late"
"brute",1,"brute","Late"
"golf",1,"golf","Late"
"pond",1,"pond","Late"
"scotch",1,"scotch","Late"
"flame",1,"flame","Late"
"bound",1,"bound","Late"
"quite",1,"quite","Late"
"sound",1,"sound","Late"
"plod",1,"plod","Late"
"grope",1,"grope","Late"
"freight",1,"freight","Late"
"flake",1,"flake","Late"
"crave",1,"crave","Late"
"plain",2,"plane","Late"
"dank",1,"dank","Late"
"farm",1,"farm","Late"
"part",1,"part","Late"
"cost",1,"cost","Late"
"west",1,"west","Late"
"heart",1,"heart","Late"
"block",2,"bloc","Late"
"left",1,"left","Late"
"punt",1,"punt","Late"
"pact",1,"pact","Late"
"schnook",2,"snoop","Late"
"flip",1,"flip","Late"
"drum",1,"drum","Late"
"shriek",1,"shriek","Late"
"bruise",1,"bruise","Late"
"tact",1,"tact","Late"
"task",1,"task","Late"
"most",1,"most","Late"
"trite",1,"trite","Late"
"prime",1,"prime","Late"
"leapt",1,"leapt","Late"
"chomp",1,"chomp","Late"
"sunk",1,"sunk","Late"
"worn",1,"worn","Late"
"cloth",1,"cloth","Late"
"clot",1,"clot","Late"
"pink",1,"pink","Late"
"silk",1,"silk","Late"
"crime",1,"crime","Late"
"glitch",1,"glitch","Late"
"crutch",1,"crutch","Late"
"font",1,"font","Late"
"zinc",1,"zinc","Late"
"course",1,"course","Late"
"squaw",1,"squaw","Late"
"scare",1,"scare","Late"
"wax",1,"wax","Late"
"space",1,"space","Late"
"grape",1,"grape","Late"
"bump",1,"bump","Late"
"brag",1,"brag","Late"
"hunk",1,"hunk","Late"
"bulk",1,"bulk","Late"
"bench",1,"bench","Late"
"mart",1,"mart","Late"
"skeet",1,"skeet","Late"
"sneak",1,"sneak","Late"
"troll",1,"troll","Late"
"fast",1,"fast","Late"
"punk",1,"punk","Late"
"valve",1,"valve","Late"
"cleat",1,"cleat","Late"
"smoke",1,"smoke","Late"
"torch",2,"tore","Late"
"deft",1,"deft","Late"
"fluff",1,"fluff","Late"
"box",1,"box","Late"
"flag",1,"flag","Late"
"swear",1,"swear","Late"
"spine",1,"spine","Late"
"quit",1,"quit","Late"
"raft",1,"raft","Late"
"scourge",2,"stall","Late"
"paunch",1,"paunch","Late"
"world",1,"world","Late"
"tilt",1,"tilt","Late"
"trill",1,"trill","Late"
"crawl",1,"crawl","Late"
"please",1,"please","Late"
"throne",2,"thrown","Late"
"mend",1,"mend","Late"
"meld",1,"meld","Late"
"post",1,"post","Late"
"wrest",1,"wrest","Late"
"point",1,"point","Late"
"pons",1,"pons","Late"
"kept",1,"kept","Late"
"break",2,"brake","Late"
"plume",1,"plume","Late"
"pure",1,"pure","Late"
"blame",1,"blame","Late"
"hearth",1,"hearth","Late"
"yield",1,"yield","Late"
"large",1,"large","Late"
"rend",1,"rend","Late"
"breed",1,"breed","Late"
"paint",1,"paint","Late"
"mink",1,"mink","Late"
"lounge",1,"lounge","Late"
"trap",1,"trap","Late"
"spill",1,"spill","Late"
"spoke",1,"spoke","Late"
"spoof",1,"spoof","Late"
"glove",1,"glove","Late"
"least",1,"least","Late"
"blithe",1,"blithe","Late"
"land",1,"land","Late"
"brood",1,"brood","Late"
"group",1,"group","Late"
"cask",1,"cask","Late"
"barre",1,"barre","Late"
"found",1,"found","Late"
"stout",1,"stout","Late"
"trait",1,"trait","Late"
"bulb",1,"bulb","Late"
"sleet",1,"sleet","Late"
"charm",1,"charm","Late"
"grip",1,"grip","Late"
"cinch",1,"cinch","Late"
"bleat",1,"bleat","Late"
"fling",1,"fling","Late"
"stale",1,"stale","Late"
"north",1,"north","Late"
"clad",1,"clad","Late"
"nest",1,"nest","Late"
"last",1,"last","Late"
"thrush",1,"thrush","Late"
"wept",1,"wept","Late"
"flown",1,"flown","Late"
"clothe",1,"clothe","Late"
"hound",1,"hound","Late"
"butte",1,"butte","Late"
"milk",1,"milk","Late"
"slick",1,"slick","Late"
"gross",1,"gross","Late"
"clerk",1,"clerk","Late"
"club",1,"club","Late"
"gaunt",1,"gaunt","Late"
"soft",1,"soft","Late"
"shark",1,"shark","Late"
"class",1,"class","Late"
"threat",1,"threat","Late"
"crap",1,"crap","Late"
"scale",1,"scale","Late"
"cloud",1,"cloud","Late"
"smear",1,"smear","Late"
"gold",1,"gold","Late"
"cart",1,"cart","Late"
"lunch",1,"lunch","Late"
"sword",1,"sword","Late"
"crepe",1,"crepe","Late"
"crate",1,"crate","Late"
"guilt",2,"gilt","Late"
"health",1,"health","Late"
"fuse",1,"fuse","Late"
"troup",2,"troupe","Late"
"swath",1,"swath","Late"
"stung",1,"stung","Late"
"send",1,"send","Late"
"crush",1,"crush","Late"
"rank",1,"rank","Late"
"preach",1,"preach","Late"
"quiz",1,"quiz","Late"
"plum",1,"plum","Late"
"stair",1,"stair","Late"
"born",1,"born","Late"
"thorn",1,"thorn","Late"
"prone",1,"prone","Late"
"haste",1,"haste","Late"
"form",1,"form","Late"
"told",1,"told","Late"
"vast",1,"vast","Late"
"brawl",1,"brawl","Late"
"mince",1,"mince","Late"
"brooch",1,"brooch","Late"
"speech",1,"speech","Late"
"quack",1,"quack","Late"
"bluff",1,"bluff","Late"
"duct",1,"duct","Late"
"broke",1,"broke","Late"
"rink",1,"rink","Late"
"blaze",1,"blaze","Late"
"dress",1,"dress","Late"
"best",1,"best","Late"
"just",1,"just","Late"
"bribe",1,"bribe","Late"
"tamp",1,"tamp","Late"
"pelt",1,"pelt","Late"
"clap",1,"clap","Late"
"bloke",1,"bloke","Late"
"mount",1,"mount","Late"
"limp",1,"limp","Late"
"rift",1,"rift","Late"
"fink",1,"fink","Late"
"spat",1,"spat","Late"
"stead",1,"stead","Late"
"stab",1,"stab","Late"
"slip",1,"slip","Late"
"steam",1,"steam","Late"
"smirk",1,"smirk","Late"
"yard",1,"yard","Late"
"tread",1,"tread","Late"
"stain",1,"stain","Late"
"grit",1,"grit","Late"
"spool",1,"spool","Late"
"croon",1,"croon","Late"
"mute",1,"mute","Late"
"dark",1,"dark","Late"
"staff",1,"staff","Late"
"grille",1,"grille","Late"
"knelt",1,"knelt","Late"
"wasp",1,"wasp","Late"
"bunt",1,"bunt","Late"
"hint",1,"hint","Late"
"since",1,"since","Late"
"sludge",1,"sludge","Late"
"brick",1,"brick","Late"
"funk",1,"funk","Late"
"nix",1,"nix","Late"
"slit",1,"slit","Late"
"flail",1,"flail","Late"
"mould",1,"mould","Late"
"force",1,"force","Late"
"queer",1,"queer","Late"
"skit",1,"skit","Late"
"whelp",1,"whelp","Late"
"mourn",1,"mourn","Late"
"dwell",1,"dwell","Late"
"ninth",1,"ninth","Late"
"steed",1,"steed","Late"
"tend",1,"tend","Late"
"whence",1,"whence","Late"
"drake",1,"drake","Late"
"stag",1,"stag","Late"
"forge",1,"forge","Late"
"slight",2,"sleight","Late"
"hilt",1,"hilt","Late"
"cox",1,"cox","Late"
"gleam",1,"gleam","Late"
"groan",1,"groan","Late"
"shrewd",1,"shrewd","Late"
"swipe",1,"swipe","Late"
"fraud",1,"fraud","Late"
"yeast",1,"yeast","Late"
"store",1,"store","Late"
"spoil",1,"spoil","Late"
"pulse",1,"pulse","Late"
"chrome",1,"chrome","Late"
"gruff",1,"gruff","Late"
"hex",1,"hex","Late"
"drab",1,"drab","Late"
"spell",1,"spell","Late"
"bright",1,"bright","Late"
"swung",1,"swung","Late"
"junk",1,"junk","Late"
"york",1,"york","Late"
"grace",1,"grace","Late"
"slab",1,"slab","Late"
"plight",1,"plight","Late"
"cult",1,"cult","Late"
"crude",1,"crude","Late"
"jest",1,"jest","Late"
"mulch",1,"mulch","Late"
"groom",1,"groom","Late"
"wilt",1,"wilt","Late"
"grass",1,"grass","Late"
"fleet",1,"fleet","Late"
"clam",1,"clam","Late"
"ghost",1,"ghost","Late"
"frail",1,"frail","Late"
"crowd",1,"crowd","Late"
"stud",1,"stud","Late"
"hand",1,"hand","Late"
"brass",1,"brass","Late"
"toast",1,"toast","Late"
"rust",1,"rust","Late"
"brig",1,"brig","Late"
"build",1,"build","Late"
"price",1,"price","Late"
"swerve",1,"swerve","Late"
"stole",1,"stole","Late"
"mild",1,"mild","Late"
"past",1,"past","Late"
"round",1,"round","Late"
"prim",1,"prim","Late"
"bunch",1,"bunch","Late"
"flesh",1,"flesh","Late"
"smack",1,"smack","Late"
"bark",1,"bark","Late"
"prove",1,"prove","Late"
"pomp",1,"pomp","Late"
"drove",1,"drove","Late"
"realm",1,"realm","Late"
"bleed",1,"bleed","Late"
"lard",1,"lard","Late"
"forth",1,"forth","Late"
"gust",1,"gust","Late"
"stare",2,"stair","Late"
"snack",1,"snack","Late"
"stray",1,"stray","Late"
"slouch",1,"slouch","Late"
"thirst",1,"thirst","Late"
"froth",1,"froth","Late"
"spook",1,"spook","Late"
"bard",1,"bard","Late"
"brief",1,"brief","Late"
"brave",1,"brave","Late"
"board",1,"board","Late"
"skill",1,"skill","Late"
"stave",1,"stave","Late"
"breeze",1,"breeze","Late"
"truth",1,"truth","Late"
"stock",1,"stock","Late"
"frappe",1,"frappe","Late"
"darn",1,"darn","Late"
"stool",1,"stool","Late"
"snatch",1,"snatch","Late"
"disc",2,"disk","Late"
"fiend",1,"fiend","Late"
"scheme",1,"scheme","Late"
"klan",1,"klan","Late"
"binge",1,"binge","Late"
"creep",1,"creep","Late"
"thrill",1,"thrill","Late"
"plug",1,"plug","Late"
"from",1,"from","Late"
"clause",1,"clause","Late"
"bride",1,"bride","Late"
"glum",1,"glum","Late"
"drown",1,"drown","Late"
"fork",1,"fork","Late"
"drug",1,"drug","Late"
"hoarse",2,"horse","Late"
"slat",1,"slat","Late"
"spin",1,"spin","Late"
"jolt",1,"jolt","Late"
"gunk",1,"gunk","Late"
"rinse",1,"rinse","Late"
"yelp",1,"yelp","Late"
"bloom",1,"bloom","Late"
"dent",1,"dent","Late"
"chord",2,"cord","Late"
"vest",1,"vest","Late"
"boast",1,"boast","Late"
"tax",1,"tax","Late"
"welt",1,"welt","Late"
"volt",1,"volt","Late"
"harsh",1,"harsh","Late"
"hard",1,"hard","Late"
"snag",1,"snag","Late"
"drill",1,"drill","Late"
"sect",1,"sect","Late"
"felt",1,"felt","Late"
"wolf",1,"wolf","Late"
"grad",1,"grad","Late"
"first",1,"first","Late"
"coax",1,"coax","Late"
"grate",1,"grate","Late"
"rind",1,"rind","Late"
"guest",1,"guest","Late"
"freeze",2,"frieze","Late"
"bless",1,"bless","Late"
"throng",1,"throng","Late"
"crack",1,"crack","Late"
"duel",1,"duel","Late"
"clear",1,"clear","Late"
"feast",1,"feast","Late"
"sand",1,"sand","Late"
"greet",1,"greet","Late"
"pound",1,"pound","Late"
"pimp",1,"pimp","Late"
"bent",1,"bent","Late"
"slate",1,"slate","Late"
"slob",1,"slob","Late"
"sweat",1,"sweat","Late"
"tripe",1,"tripe","Late"
"tent",1,"tent","Late"
"carve",1,"carve","Late"
"cent",1,"cent","Late"
"snob",1,"snob","Late"
"beard",1,"beard","Late"
"lamp",1,"lamp","Late"
"tense",1,"tense","Late"
"gorge",1,"gorge","Late"
"flair",1,"flair","Late"
"charge",1,"charge","Late"
"grain",1,"grain","Late"
"snap",1,"snap","Late"
"crease",1,"crease","Late"
"swore",1,"swore","Late"
"scour",1,"scour","Late"
"slope",1,"slope","Late"
"slice",1,"slice","Late"
"solve",1,"solve","Late"
"vault",1,"vault","Late"
"stone",1,"stone","Late"
"kilt",1,"kilt","Late"
"quick",1,"quick","Late"
"clown",1,"clown","Late"
"bleep",1,"bleep","Late"
"click",1,"click","Late"
"creche",1,"creche","Late"
"stack",1,"stack","Late"
"hank",1,"hank","Late"
"clean",1,"clean","Late"
"quell",1,"quell","Late"
"stoop",1,"stoop","Late"
"spree",1,"spree","Late"
"groin",1,"groin","Late"
"hasp",1,"hasp","Late"
"lark",1,"lark","Late"
"risk",1,"risk","Late"
"bolt",1,"bolt","Late"
"grill",2,"grille","Late"
"truce",1,"truce","Late"
"sluice",1,"sluice","Late"
"chump",1,"chump","Late"
"wealth",1,"wealth","Late"
"guild",1,"guild","Late"
"swam",1,"swam","Late"
"hunch",1,"hunch","Late"
"truck",1,"truck","Late"
"crane",1,"crane","Late"
"twain",1,"twain","Late"
"brim",1,"brim","Late"
"flock",1,"flock","Late"
"great",2,"grate","Late"
"lax",1,"lax","Late"
"drone",1,"drone","Late"
"mold",2,"mould","Late"
"school",1,"school","Late"
"grudge",1,"grudge","Late"
"gulp",1,"gulp","Late"
"plan",1,"plan","Late"
"quake",1,"quake","Late"
"wield",1,"wield","Late"
"sting",1,"sting","Late"
"shred",1,"shred","Late"
"speck",1,"speck","Late"
"garb",1,"garb","Late"
"zest",1,"zest","Late"
"stick",1,"stick","Late"
"worst",1,"worst","Late"
"steak",1,"steak","Late"
"speed",1,"speed","Late"
"plot",1,"plot","Late"
"norm",1,"norm","Late"
"skull",1,"skull","Late"
"meant",1,"meant","Late"
"rant",1,"rant","Late"
"suede",1,"suede","Late"
"feud",1,"feud","Late"
"muse",1,"muse","Late"
"flick",1,"flick","Late"
"drawn",1,"drawn","Late"
"flush",1,"flush","Late"
"fix",1,"fix","Late"
"bunk",1,"bunk","Late"
"tenth",1,"tenth","Late"
"guard",1,"guard","Late"
"huge",1,"huge","Late"
"champ",1,"champ","Late"
"sped",1,"sped","Late"
"spear",1,"spear","Late"
"mosk",1,"mosk","Late"
"trout",1,"trout","Late"
"pleat",1,"pleat","Late"
"spate",1,"spate","Late"
"dump",1,"dump","Late"
"spare",1,"spare","Late"
"brawn",1,"brawn","Late"
"twin",1,"twin","Late"
"dross",1,"dross","Late"
"cusp",1,"cusp","Late"
"stop",1,"stop","Late"
"braid",1,"braid","Late"
"went",1,"went","Late"
"throat",1,"throat","Late"
"shunt",1,"shunt","Late"
"haunt",1,"haunt","Late"
"frog",1,"frog","Late"
"fox",1,"fox","Late"
"flight",1,"flight","Late"
"grade",1,"grade","Late"
