"word","nearest_phon_rank","nearest_phon","stage"
"hurl",9,"hull","Early"
"hurt",22,"hush","Early"
"hush",1,"hush","Early"
"hut",1,"hut","Early"
"hymn",2,"him","Early"
"inch",1,"inch","Early"
"ink",1,"ink","Early"
"jab",228,"chop","Early"
"jack",22,"chick","Early"
"jade",993,"shit","Early"
"jail",741,"shit","Early"
"jam",129,"chip","Early"
"jar",122,"chop","Early"
"jazz",284,"hiss","Early"
"jean",170,"shit","Early"
"jeep",33,"chip","Early"
"jeer",351,"chip","Early"
"jell",218,"chill","Early"
"jerk",143,"chuck","Early"
"jest",789,"shit","Early"
"jet",262,"shit","Early"
"jinx",1435,"chin","Early"
"job",44,"chop","Early"
"jock",6,"chalk","Early"
"join",966,"shit","Early"
"joint",1705,"shot","Early"
"joke",241,"chalk","Early"
"jolt",1506,"shot","Early"
"jot",11,"shot","Early"
"joust",503,"shot","Early"
"jowl",469,"shot","Early"
"judge",16,"chuck","Early"
"jug",14,"chuck","Early"
"juice",300,"chuck","Early"
"juke",120,"chick","Early"
"jump",14,"chum","Early"
"june",420,"shun","Early"
"junk",326,"chuck","Early"
"just",41,"shut","Early"
"jut",3,"shut","Early"
"jute",269,"shut","Early"
"kale",69,"kit","Early"
"keel",20,"kit","Early"
"keen",22,"kit","Early"
"keep",3,"kit","Early"
"keg",314,"kick","Early"
"kelp",734,"kit","Early"
"ken",193,"kit","Early"
"kept",402,"kit","Early"
"kick",1,"kick","Early"
"kid",7,"kit","Early"
"kill",1,"kill","Early"
"kilt",53,"kit","Early"
"kin",1,"kin","Early"
"kind",395,"kin","Early"
"kiss",1,"kiss","Early"
"kit",1,"kit","Early"
"kite",11,"kit","Early"
"klan",746,"sit","Early"
"knack",6,"nick","Early"
"knead",190,"sit","Early"
"kneel",147,"sit","Early"
"knelt",1130,"sit","Early"
"knife",40,"nip","Early"
"knight",7,"knit","Early"
"knit",1,"knit","Early"
"knob",13,"top","Early"
"knock",1,"knock","Early"
"knoll",320,"sill","Early"
"knot",1,"knot","Early"
"known",338,"knot","Early"
"lab",133,"top","Early"
"lace",433,"sit","Early"
"lack",8,"tick","Early"
"lad",231,"sit","Early"
"laid",798,"sit","Early"
"lain",548,"sit","Early"
"lake",152,"tick","Early"
"lamb",31,"tip","Early"
"lame",571,"tip","Early"
"lamp",149,"tip","Early"
"lance",699,"tin","Early"
"lane",628,"tin","Early"
"lap",9,"top","Early"
"lapse",670,"tip","Early"
"lard",1430,"top","Early"
"large",1115,"touch","Early"
"lark",1387,"sock","Early"
"lash",2,"sash","Early"
"lass",4,"piss","Early"
"last",206,"ask","Early"
"latch",4,"sash","Early"
"late",402,"sit","Early"
"lathe",1010,"wish","Early"
"laugh",321,"ditch","Early"
"launch",1249,"tin","Early"
"lawn",356,"lot","Early"
"lax",280,"tick","Early"
"lead",518,"sit","Early"
"leaf",20,"lip","Early"
"lean",77,"sit","Early"
"leap",20,"tip","Early"
"leapt",689,"sit","Early"
"lear",504,"touch","Early"
"learn",775,"touch","Early"
"lease",2,"cease","Early"
"leash",5,"cease","Early"
"least",363,"sit","Early"
"leave",83,"teeth","Early"
"ledge",578,"sit","Early"
"left",929,"pith","Early"
"leg",469,"tick","Early"
"lend",1405,"ton","Early"
"length",1871,"son","Early"
"lens",1671,"sit","Early"
"lent",1020,"sit","Early"
"less",82,"piss","Early"
"lest",600,"sit","Early"
"lewd",673,"lot","Early"
"lice",12,"lit","Early"
"lick",1,"lick","Early"
"lid",26,"sit","Early"
"lien",93,"sit","Early"
"life",9,"pith","Early"
"lift",66,"pith","Early"
"light",21,"sit","Early"
"like",19,"lick","Early"
"lilt",345,"sit","Early"
"limb",1,"limb","Early"
"lime",20,"limb","Early"
"limp",37,"tip","Early"
"line",20,"tin","Early"
"link",551,"tick","Early"
"lint",149,"sit","Early"
"lip",1,"lip","Early"
"lisle",1791,"piss","Early"
"list",12,"east","Early"
"lit",1,"lit","Early"
"lithe",121,"pith","Early"
"live",94,"tip","Early"
"load",586,"top","Early"
"loaf",374,"top","Early"
"loan",639,"sit","Early"
"loath",281,"top","Early"
"lob",17,"top","Early"
"lobe",664,"top","Early"
"lock",2,"sock","Early"
"lode",721,"top","Early"
"lodge",65,"sock","Early"
"loft",829,"top","Early"
"log",453,"sock","Early"
"loin",842,"sit","Early"
"lone",580,"sit","Early"
"long",685,"sock","Early"
"look",28,"sock","Early"
"loom",267,"top","Early"
"loose",112,"piss","Early"
"loot",147,"top","Early"
"lop",3,"top","Early"
"lope",192,"top","Early"
"lord",1955,"top","Early"
"lose",292,"lot","Early"
"loss",105,"pus","Early"
"lost",568,"lot","Early"
"lot",1,"lot","Early"
"loud",185,"lot","Early"
"loupe",221,"top","Early"
"louse",16,"lot","Early"
"love",86,"top","Early"
"luck",1,"luck","Early"
"lug",11,"tuck","Early"
"lull",1,"lull","Early"
"lump",32,"some","Early"
"lunch",78,"touch","Early"
"lung",40,"ton","Early"
"lurch",5,"touch","Early"
"lure",980,"touch","Early"
"lurk",61,"tuck","Early"
"lush",1,"lush","Early"
"lust",20,"pus","Early"
"lute",261,"sit","Early"
"lymph",252,"lip","Early"
"lynch",359,"sit","Early"
"mad",212,"pot","Early"
"made",922,"whit","Early"
"maid",785,"pit","Early"
"mail",580,"pit","Early"
"main",506,"pit","Early"
"make",230,"wick","Early"
"male",449,"piss","Early"
"mall",208,"pall","Early"
"malt",1221,"pot","Early"
"man",58,"pin","Early"
"mane",584,"piss","Early"
"map",9,"pop","Early"
"mar",20,"wash","Early"
"march",179,"watch","Early"
"mare",510,"wash","Early"
"mark",951,"wash","Early"
"marsh",748,"posh","Early"
"mart",850,"wash","Early"
"mash",5,"posh","Early"
"mask",404,"pot","Early"
"mass",13,"piss","Early"
"mast",211,"piss","Early"
"mat",25,"pot","Early"
"match",8,"watch","Early"
"mate",481,"whit","Early"
"math",72,"posh","Early"
"mauve",778,"myth","Early"
"max",286,"wick","Early"
"mead",241,"whit","Early"
"meal",132,"whit","Early"
"mean",100,"whit","Early"
"meant",955,"whit","Early"
"meat",29,"whit","Early"
"meek",43,"wick","Early"
"meet",41,"whit","Early"
"men",367,"whit","Early"
"mend",1373,"watt","Early"
"mere",430,"wash","Early"
"merge",89,"much","Early"
"mesh",75,"wish","Early"
"mess",65,"piss","Early"
"met",191,"whit","Early"
"mew",1141,"mitt","Early"
"mice",25,"miss","Early"
"mid",19,"mitt","Early"
"midst",1218,"pit","Early"
"mig",18,"wick","Early"
"might",15,"mitt","Early"
"mike",23,"wick","Early"
"mil",7,"mitt","Early"
"mild",913,"pit","Early"
"mile",68,"miss","Early"
"milk",490,"mitt","Early"
"mill",4,"will","Early"
"mime",65,"whim","Early"
"mince",220,"win","Early"
"mind",772,"pin","Early"
"mine",27,"win","Early"
"mink",594,"whit","Early"
"mint",176,"whit","Early"
"mirth",74,"mush","Early"
"miss",1,"miss","Early"
"mist",26,"miss","Early"
"mite",43,"whit","Early"
"mitt",4,"whit","Early"
"mix",90,"mitt","Early"
"moan",613,"pot","Early"
"mob",33,"pop","Early"
"mock",1,"mock","Early"
"mode",740,"watt","Early"
"moist",1124,"piss","Early"
"mole",28,"watt","Early"
"moll",2,"pall","Early"
"mom",1,"mom","Early"
"moon",400,"pot","Early"
"moose",59,"miss","Early"
"moot",135,"watt","Early"
"mop",1,"mop","Early"
"more",257,"wash","Early"
"mosk",871,"pot","Early"
"moss",64,"pus","Early"
"most",863,"pot","Early"
"mould",1993,"watt","Early"
"mount",553,"watt","Early"
"mourn",2033,"wash","Early"
"mouse",15,"miss","Early"
"mouth",36,"posh","Early"
"move",544,"pith","Early"
"much",4,"mush","Early"
"muck",2,"puck","Early"
"mud",26,"what","Early"
"muff",1,"muff","Early"
"mug",23,"puck","Early"
"mulch",234,"much","Early"
"mule",1943,"what","Early"
"mum",1,"mum","Early"
"munch",76,"pus","Early"
"muse",1961,"muss","Early"
"mush",1,"mush","Early"
"must",39,"pus","Early"
"mute",1728,"what","Early"
"myth",3,"mitt","Early"
"nab",185,"top","Early"
"nail",615,"sit","Early"
"name",573,"sip","Early"
"nap",11,"top","Early"
"naught",327,"knot","Early"
"near",458,"sit","Early"
"neat",19,"sit","Early"
"neck",174,"tick","Early"
"need",217,"sit","Early"
"nerve",356,"sup","Early"
"nest",722,"sit","Early"
"net",184,"sit","Early"
"news",713,"sit","Early"
"newt",308,"sit","Early"
"next",1160,"sit","Early"
"nice",14,"knit","Early"
"niche",7,"myth","Early"
"nick",1,"nick","Early"
"niece",48,"sit","Early"
"night",14,"knit","Early"
"nil",8,"knit","Early"
"nine",29,"sin","Early"
"ninth",776,"knit","Early"
"nix",57,"nick","Early"
"nod",28,"knot","Early"
"node",733,"knot","Early"
"noise",706,"miss","Early"
"non",3,"knot","Early"
"nonce",438,"non","Early"
"none",25,"knot","Early"
"nook",36,"sock","Early"
"noon",415,"sit","Early"
"noose",86,"piss","Early"
"nor",471,"notch","Early"
"norm",1743,"top","Early"
"nose",477,"knot","Early"
"not",2,"knot","Early"
"notch",1,"notch","Early"
"note",273,"knot","Early"
"noun",215,"knot","Early"
"nude",631,"sit","Early"
"nudge",34,"touch","Early"
"numb",3,"some","Early"
"nun",5,"ton","Early"
"nurse",40,"touch","Early"
"nut",1,"nut","Early"
"nymph",352,"nip","Early"
"oft",54,"posh","Early"
"old",303,"pot","Early"
"once",376,"wan","Early"
"one",18,"wan","Early"
"orb",967,"posh","Early"
"ounce",41,"pot","Early"
"oust",1,"oust","Early"
"pace",200,"piss","Early"
"pack",2,"pick","Early"
"pact",361,"pit","Early"
"page",564,"pick","Early"
"paid",432,"pit","Early"
"pail",289,"pit","Early"
"pain",220,"pit","Early"
"paint",811,"piss","Early"
"pair",611,"pitch","Early"
"pal",36,"pot","Early"
"pale",212,"pit","Early"
"pall",1,"pall","Early"
"palm",3,"pall","Early"
"pan",23,"pit","Early"
"pane",349,"piss","Early"
"pang",155,"pot","Early"
"pant",262,"pit","Early"
"pap",3,"pop","Early"
"par",9,"posh","Early"
"pare",310,"posh","Early"
"park",620,"posh","Early"
"pass",3,"piss","Early"
"past",102,"piss","Early"
"paste",635,"piss","Early"
"pat",11,"pit","Early"
"patch",3,"pitch","Early"
"pate",212,"pit","Early"
"pause",451,"piss","Early"
"pave",650,"pith","Early"
"pawn",232,"pot","Early"
"peace",7,"piss","Early"
"peach",2,"pitch","Early"
"peak",13,"pick","Early"
"peal",40,"pit","Early"
"pear",508,"pitch","Early"
"pearl",227,"pitch","Early"
"peat",8,"pit","Early"
"peel",40,"pit","Early"
"peep",6,"pip","Early"
"peer",83,"pitch","Early"
"peg",279,"pick","Early"
"pelt",749,"pit","Early"
"pen",164,"pit","Early"
"perch",5,"touch","Early"
"perk",76,"puck","Early"
"pert",97,"putt","Early"
"pest",389,"piss","Early"
"pet",93,"pit","Early"
"pew",848,"pit","Early"
"phase",831,"hiss","Early"
"phone",653,"hot","Early"
"phrase",2057,"shit","Early"
"pick",1,"pick","Early"
"piece",15,"piss","Early"
"pier",82,"pitch","Early"
"pierce",448,"pitch","Early"
"pike",10,"pick","Early"
"pile",34,"pit","Early"
"pill",1,"pill","Early"
"pimp",22,"pip","Early"
"pin",1,"pin","Early"
"pinch",108,"piss","Early"
"pine",10,"pin","Early"
"pink",331,"pick","Early"
"pint",202,"pit","Early"
"pip",1,"pip","Early"
"pipe",16,"pip","Early"
"piss",1,"piss","Early"
"pit",1,"pit","Early"
"pitch",1,"pitch","Early"
"pith",5,"pit","Early"
"place",840,"lit","Early"
"plaid",865,"sit","Early"
"plain",1075,"sit","Early"
"plan",415,"sin","Early"
"plane",1280,"sit","Early"
"plant",1270,"sit","Early"
"plate",798,"lit","Early"
"play",10,"plea","Early"
"plea",1,"plea","Early"
"plead",561,"lit","Early"
"please",340,"lease","Early"
"pleat",178,"lit","Early"
"pledge",1191,"sit","Early"
"plight",173,"lit","Early"
"plod",235,"lot","Early"
"plot",33,"lot","Early"
"plough",12,"lot","Early"
"plow",5,"lot","Early"
"pluck",7,"luck","Early"
"plug",71,"luck","Early"
"plum",28,"luck","Early"
"plumb",40,"some","Early"
"plume",814,"limb","Early"
"plump",278,"sup","Early"
"plunge",873,"ton","Early"
"plush",3,"lush","Early"
"poach",117,"posh","Early"
"pod",8,"pot","Early"
"point",1106,"pot","Early"
"poise",496,"piss","Early"
"poke",34,"pot","Early"
"pole",13,"pot","Early"
"poll",75,"pall","Early"
"pomp",43,"pop","Early"
"pond",237,"pot","Early"
"pons",638,"pot","Early"
"pool",129,"pot","Early"
"poor",137,"posh","Early"
"pop",1,"pop","Early"
"pope",134,"pop","Early"
"porch",231,"posh","Early"
"pore",78,"posh","Early"
"pork",1225,"posh","Early"
"port",1187,"posh","Early"
"pose",217,"piss","Early"
"posh",1,"posh","Early"
"post",615,"pot","Early"
"pot",1,"pot","Early"
"pouch",19,"posh","Early"
"pound",615,"pot","Early"
"pour",499,"posh","Early"
"pout",23,"pot","Early"
"prank",2142,"chick","Early"
"pray",24,"plea","Early"
"preach",406,"which","Early"
"prep",881,"chip","Early"
"press",1023,"piss","Early"
"prey",173,"plea","Early"
"price",159,"lit","Early"
"prick",94,"chick","Early"
"pride",892,"shit","Early"
"priest",957,"piss","Early"
"prim",75,"limb","Early"
"prime",294,"limb","Early"
"prince",1257,"chin","Early"
"print",1184,"shit","Early"
"prize",540,"shit","Early"
"pro",223,"shot","Early"
"probe",1854,"chop","Early"
"prod",764,"shot","Early"
"prompt",1898,"apt","Early"
"prone",1602,"shot","Early"
"proof",1026,"chip","Early"
"prop",113,"chop","Early"
"prose",1147,"shot","Early"
"proud",969,"shot","Early"
"prove",1598,"shop","Early"
"prow",6,"pro","Early"
"prowl",1162,"shot","Early"
"pry",1,"pry","Early"
"psalm",719,"sin","Early"
"pub",10,"pup","Early"
"puck",1,"puck","Early"
"puff",1,"puff","Early"
"puke",1249,"pick","Early"
"pull",14,"cull","Early"
"pulp",124,"putt","Early"
"pulse",177,"pus","Early"
"pump",12,"pup","Early"
"pun",1,"pun","Early"
"punch",51,"pus","Early"
"punk",224,"puck","Early"
"punt",21,"putt","Early"
"pup",1,"pup","Early"
"pure",1907,"pus","Early"
"purge",3,"perch","Early"
"purse",7,"pus","Early"
"push",17,"pus","Early"
"put",37,"putt","Early"
"putt",1,"putt","Early"
"pyre",422,"posh","Early"
"quack",78,"wick","Early"
"quaint",1429,"whit","Early"
"quake",276,"wick","Early"
"quart",1968,"wash","Early"
"quartz",2158,"wash","Early"
"queen",139,"whit","Early"
"quell",444,"will","Early"
"quench",1364,"what","Early"
"queue",304,"whit","Early"
"quick",6,"wick","Early"
"quill",53,"will","Early"
"quince",385,"win","Early"
"quirk",248,"what","Early"
"quit",8,"whit","Early"
"quite",40,"whit","Early"
"quo",12,"watt","Early"
"quote",233,"watt","Early"
"race",909,"shit","Early"
"rack",180,"chick","Early"
"raft",918,"pith","Early"
"rage",1578,"shit","Early"
"raid",1454,"shit","Early"
"rail",1376,"shit","Early"
"rain",1183,"shit","Early"
"rake",526,"chick","Early"
"ram",291,"shim","Early"
"ramp",588,"chip","Early"
"ran",551,"chin","Early"
"ranch",1154,"inch","Early"
"rang",914,"shit","Early"
"range",2433,"chin","Early"
"rank",1604,"chick","Early"
"rant",1200,"ant","Early"
"rape",759,"chip","Early"
"rapt",769,"chip","Early"
"rare",1908,"shot","Early"
"rash",63,"wish","Early"
"rasp",803,"ask","Early"
"rat",324,"shit","Early"
"rate",925,"shit","Early"
"rave",1243,"pith","Early"
"reach",161,"which","Early"
"read",1122,"shit","Early"
"real",666,"shit","Early"
"realm",2247,"shit","Early"
"ream",318,"chip","Early"
"reap",225,"chip","Early"
"rear",1353,"shit","Early"
"red",1146,"shit","Early"
"reed",679,"shit","Early"
"reef",92,"chip","Early"
"reek",214,"chick","Early"
"reel",592,"shit","Early"
"ref",764,"chip","Early"
"reign",1339,"shit","Early"
"rein",1303,"shit","Early"
"rent",1764,"shit","Early"
"rest",1224,"east","Early"
"rev",1170,"chip","Early"
"rhyme",619,"shim","Early"
"rib",145,"chip","Early"
"rice",104,"shit","Early"
"ride",544,"shit","Early"
"ridge",448,"shit","Early"
"rift",346,"pith","Early"
"rig",281,"chick","Early"
"right",302,"shit","Early"
"rile",474,"shit","Early"
"rim",22,"shim","Early"
"rind",1605,"shin","Early"
"ring",401,"chin","Early"
"rink",1204,"chick","Early"
"rinse",949,"shit","Early"
"rip",19,"chip","Early"
"ripe",76,"chip","Early"
"rise",186,"piss","Early"
"risk",508,"shit","Early"
"rite",171,"shit","Early"
"roach",819,"watch","Early"
"road",1218,"shot","Early"
"roam",1078,"chop","Early"
"roar",1682,"wash","Early"
"roast",1520,"shot","Early"
"rob",195,"chop","Early"
"robe",1275,"chop","Early"
"rock",108,"chalk","Early"
"rod",386,"shot","Early"
"role",408,"shoal","Early"
"roll",1118,"pall","Early"
"romp",384,"chop","Early"
"roof",542,"chip","Early"
"rook",256,"chalk","Early"
"room",781,"chop","Early"
"roost",1535,"shot","Early"
"root",604,"shot","Early"
"rope",572,"chop","Early"
"rose",729,"shot","Early"
"rot",92,"shot","Early"
"rouge",1006,"shot","Early"
"round",1650,"shot","Early"
"rouse",241,"piss","Early"
"rout",273,"shot","Early"
"route",792,"shot","Early"
"rove",1107,"pith","Early"
"rub",77,"shut","Early"
"rude",1147,"shut","Early"
"rule",833,"shut","Early"
"rum",14,"chum","Early"
"rump",140,"chum","Early"
"run",57,"shun","Early"
"rung",259,"shun","Early"
"ruse",787,"shut","Early"
"rush",13,"lush","Early"
"rust",114,"shut","Early"
"rut",33,"shut","Early"
"sack",3,"sick","Early"
"sad",79,"sit","Early"
"safe",275,"sip","Early"
"sag",69,"sick","Early"
"sage",563,"sick","Early"
"said",396,"sit","Early"
"sail",340,"sit","Early"
"saint",871,"sit","Early"
"sake",65,"sick","Early"
"sale",256,"sit","Early"
"salt",773,"sit","Early"
"salve",101,"sip","Early"
"same",258,"sip","Early"
"sand",474,"sit","Early"
"sane",352,"sin","Early"
"sang",108,"sin","Early"
"sank",476,"sick","Early"
"sap",3,"sop","Early"
"sash",1,"sash","Early"
"sat",6,"sit","Early"
"sauce",308,"sit","Early"
"save",468,"sip","Early"
"sax",67,"sick","Early"
"scald",1904,"caught","Early"
"scalp",965,"spa","Early"
"scan",390,"kit","Early"
"scant",1000,"kit","Early"
"scar",274,"spa","Early"
"scarce",1497,"posh","Early"
"scare",1155,"spa","Early"
"scarf",1606,"spa","Early"
"scene",122,"kit","Early"
"scent",1028,"kit","Early"
"scheme",677,"chip","Early"
"schnook",242,"knock","Early"
"school",1058,"shit","Early"
"scoop",337,"cop","Early"
"scope",570,"cop","Early"
"score",968,"spa","Early"
"scorn",2143,"spa","Early"
"scotch",57,"caught","Early"
"scour",1382,"spa","Early"
"scourge",674,"spa","Early"
"scout",265,"caught","Early"
"scrap",557,"chip","Early"
"scrape",1642,"chip","Early"
"scratch",923,"pitch","Early"
"scream",847,"chip","Early"
"screech",649,"shit","Early"
"screen",1271,"shit","Early"
"screw",431,"shit","Early"
"scribe",746,"chip","Early"
"script",877,"chip","Early"
"scrub",377,"chuck","Early"
"scuff",5,"cuff","Early"
"seal",30,"sit","Early"
"seam",11,"sip","Early"
"sear",126,"such","Early"
"search",6,"such","Early"
"seat",5,"sit","Early"
"sect",555,"sit","Early"
"seed",57,"sit","Early"
"seek",10,"sick","Early"
"seem",12,"sip","Early"
"seen",17,"sit","Early"
"seep",7,"sip","Early"
"seize",27,"sit","Early"
"sell",28,"sill","Early"
"send",964,"sin","Early"
"sent",667,"sit","Early"
"serf",67,"such","Early"
"serge",8,"such","Early"
"serve",64,"such","Early"
"set",69,"sit","Early"
"sex",181,"sick","Early"
"shack",7,"hick","Early"
"shade",603,"shit","Early"
"shaft",344,"hiss","Early"
"shag",102,"shock","Early"
"shake",137,"hick","Early"
"shall",11,"shill","Early"
"sham",26,"ship","Early"
"shame",446,"ship","Early"
"shank",638,"shock","Early"
"shard",576,"shot","Early"
"share",323,"hitch","Early"
"shark",704,"shock","Early"
"sharp",329,"shop","Early"
"shave",682,"ship","Early"
"shawl",229,"shot","Early"
"sheaf",33,"ship","Early"
"shear",66,"hitch","Early"
"sheath",11,"shit","Early"
"shed",297,"shit","Early"
"sheen",46,"shit","Early"
"sheer",75,"hitch","Early"
"sheet",8,"shit","Early"
"sheik",20,"shit","Early"
"shelf",1441,"ship","Early"
"shell",31,"shill","Early"
"shield",815,"shit","Early"
"shift",90,"ship","Early"
"shill",1,"shill","Early"
"shim",1,"shim","Early"
"shin",1,"shin","Early"
"shine",23,"shin","Early"
"ship",1,"ship","Early"
"shirt",147,"shut","Early"
"shit",1,"shit","Early"
"shock",1,"shock","Early"
"shod",18,"shot","Early"
"shone",370,"shot","Early"
"shook",15,"shock","Early"
"shoot",90,"shot","Early"
"shop",1,"shop","Early"
"shore",185,"hush","Early"
"short",1242,"hush","Early"
"shot",1,"shot","Early"
"should",177,"shot","Early"
"shout",27,"shot","Early"
"shove",78,"shop","Early"
"shown",204,"shot","Early"
"shred",1688,"shit","Early"
"shrewd",1914,"shot","Early"
"shriek",372,"chick","Early"
"shrill",606,"chill","Early"
"shrimp",742,"shim","Early"
"shrine",711,"chin","Early"
"shrink",1699,"chick","Early"
"shrub",393,"shut","Early"
"shrug",495,"chuck","Early"
"shuck",1,"shuck","Early"
"shun",1,"shun","Early"
"shunt",59,"shut","Early"
"shut",1,"shut","Early"
"sick",1,"sick","Early"
"side",31,"sit","Early"
"siege",82,"sit","Early"
"sieve",3,"sip","Early"
"sight",6,"sit","Early"
"sign",43,"sit","Early"
"silk",281,"sit","Early"
"sill",1,"sill","Early"
"sin",1,"sin","Early"
"since",71,"sin","Early"
"sine",11,"sin","Early"
"sing",11,"sin","Early"
"sink",269,"sick","Early"
"sip",1,"sip","Early"
"sit",1,"sit","Early"
"site",10,"sit","Early"
"six",10,"sick","Early"
"sixth",141,"sick","Early"
"size",30,"sit","Early"
"skate",698,"kit","Early"
"skeet",91,"kit","Early"
"sketch",353,"pitch","Early"
"ski",1,"ski","Early"
"skid",100,"kit","Early"
"skiff",1,"skiff","Early"
"skill",15,"kill","Early"
"skin",40,"kit","Early"
"skip",6,"kit","Early"
"skirt",341,"spa","Early"
"skit",18,"kit","Early"
"skulk",604,"cut","Early"
"skull",12,"cull","Early"
"skunk",791,"cut","Early"
"sky",1,"sky","Early"
"slab",633,"top","Early"
"slack",230,"tick","Early"
"slam",357,"tip","Early"
"slang",1022,"sit","Early"
"slant",1392,"sit","Early"
"slap",199,"tip","Early"
"slash",171,"sash","Early"
"slat",411,"sit","Early"
"slate",1187,"sit","Early"
"slave",1622,"tip","Early"
"sleek",276,"tick","Early"
"sleep",222,"tip","Early"
"sleeve",505,"tip","Early"
"sleight",658,"sit","Early"
"slept",1321,"tip","Early"
"slice",172,"sly","Early"
"slick",38,"tick","Early"
"slid",393,"sit","Early"
"slide",635,"sit","Early"
"slight",241,"sit","Early"
"slim",39,"tip","Early"
"sling",582,"sit","Early"
"slip",27,"tip","Early"
"slit",70,"sit","Early"
"slob",206,"top","Early"
"sloe",234,"spa","Early"
"sloop",559,"top","Early"
"slop",41,"top","Early"
"slope",827,"top","Early"
"slot",125,"top","Early"
"slouch",361,"spa","Early"
"slough",600,"spa","Early"
"slow",14,"spa","Early"
"sludge",369,"touch","Early"
"slug",136,"tuck","Early"
"sluice",960,"spa","Early"
"slum",41,"some","Early"
"slump",190,"sup","Early"
"slung",336,"tuck","Early"
"sly",1,"sly","Early"
"smack",373,"pick","Early"
"small",1095,"pall","Early"
"smart",1786,"spa","Early"
"smash",331,"posh","Early"
"smear",1004,"which","Early"
"smelt",1903,"whit","Early"
"smile",717,"whit","Early"
"smirk",972,"spa","Early"
"smog",467,"spa","Early"
"smoke",855,"spa","Early"
"smooth",1207,"spa","Early"
"smug",375,"puck","Early"
"snack",256,"tick","Early"
"snag",776,"tick","Early"
"snail",1481,"sit","Early"
"snake",913,"tick","Early"
"snare",1539,"spa","Early"
"snatch",323,"notch","Early"
"sneak",409,"tick","Early"
"sniff",5,"tough","Early"
"snip",54,"tip","Early"
"snob",338,"top","Early"
"snoop",623,"top","Early"
"snout",514,"top","Early"
"snow",65,"spa","Early"
"snuck",51,"tuck","Early"
"snug",334,"tuck","Early"
"sock",1,"sock","Early"
"sod",6,"sock","Early"
"soil",403,"sit","Early"
"sold",1253,"sod","Early"
"sole",17,"sit","Early"
"solve",1063,"sop","Early"
"some",2,"sop","Early"
"son",1,"son","Early"
"song",379,"sock","Early"
"soon",142,"sit","Early"
"soot",6,"sit","Early"
"soothe",221,"sit","Early"
"sop",1,"sop","Early"
"sore",177,"such","Early"
"sort",1203,"such","Early"
"sought",54,"sock","Early"
"soul",526,"sit","Early"
"sound",600,"sit","Early"
"soup",83,"sop","Early"
"sour",665,"such","Early"
"source",756,"such","Early"
"south",10,"sop","Early"
"spa",1,"spa","Early"
"space",803,"spa","Early"
"spade",1427,"pit","Early"
"span",425,"spa","Early"
"spare",1147,"spa","Early"
"spark",1470,"spa","Early"
"sparse",1491,"posh","Early"
"spat",211,"spa","Early"
"spate",910,"pit","Early"
"speak",203,"pick","Early"
"spear",578,"spa","Early"
"speck",381,"pick","Early"
"sped",897,"pit","Early"
"speech",73,"pitch","Early"
"speed",502,"pit","Early"
"spend",1799,"pit","Early"
"spent",1457,"pit","Early"
"sphere",1602,"hush","Early"
"sphinx",2053,"thin","Early"
"spice",143,"pit","Early"
"spike",129,"pick","Early"
"spill",35,"pill","Early"
"spin",59,"pit","Early"
"spine",324,"pit","Early"
"spire",953,"spa","Early"
"spit",41,"pit","Early"
"spite",242,"pit","Early"
"splash",583,"lash","Early"
"spleen",1123,"plea","Early"
"splice",648,"lit","Early"
"split",259,"lit","Early"
"splurge",519,"touch","Early"
"spoil",1287,"spa","Early"
"spoke",439,"spa","Early"
"spook",420,"spa","Early"
"spool",805,"spa","Early"
"spoon",864,"spa","Early"
"sport",1932,"spa","Early"
"spouse",328,"spa","Early"
"spout",325,"spa","Early"
"sprang",1994,"shit","Early"
"sprawl",1889,"shot","Early"
"spray",164,"plea","Early"
"spread",1877,"shit","Early"
"spring",862,"chin","Early"
"sprite",356,"shit","Early"
"sprout",1064,"shot","Early"
"spruce",1386,"shit","Early"
"sprung",930,"shut","Early"
"spun",67,"putt","Early"
"spur",6,"touch","Early"
"spurt",125,"putt","Early"
"spy",2,"spa","Early"
"squad",330,"watt","Early"
"square",1129,"watch","Early"
"squash",110,"wash","Early"
"squat",49,"whit","Early"
"squawk",316,"watt","Early"
"squeak",183,"wick","Early"
"squeal",493,"whit","Early"
"squeeze",291,"whit","Early"
"squint",598,"whit","Early"
"squire",911,"wish","Early"
"squirm",733,"what","Early"
"squirt",513,"what","Early"
"stab",352,"top","Early"
"stack",100,"tick","Early"
"staff",15,"tough","Early"
"stag",374,"tick","Early"
"stage",1290,"tick","Early"
"staid",1086,"kit","Early"
"stain",995,"pit","Early"
"stair",1369,"spa","Early"
"stake",368,"tick","Early"
"stale",963,"spa","Early"
"stall",530,"till","Early"
"stamp",434,"tip","Early"
"stance",1182,"spa","Early"
"stanch",1013,"spa","Early"
"stand",1397,"tin","Early"
"star",184,"spa","Early"
"starch",345,"touch","Early"
"stare",959,"spa","Early"
"stark",1419,"spa","Early"
"start",1383,"spa","Early"
"starve",1809,"spa","Early"
"staunch",1612,"spa","Early"
"stave",1312,"tip","Early"
"stay",19,"ski","Early"
"stead",765,"tip","Early"
"steak",789,"tick","Early"
"steal",306,"tip","Early"
"stealth",1114,"spa","Early"
"steam",193,"tip","Early"
"steed",348,"tip","Early"
"steel",231,"ski","Early"
"steep",51,"tip","Early"
"steer",557,"spa","Early"
"stem",517,"tip","Early"
